player_id,player_url,player_position,wage,height_cm,weight_kg,bmi,player_age,league_country,final_year_contract,nationality,preferred_foot,body_type,attack_work_rate,defence_work_rate,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_jumping,power_stamina,power_strength,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,minutes_per_match,games_missed,injury,injury_category
264330,https://www.transfermarkt.com/christos-zafeiris/profil/spieler/580978,Centre-Midfield,900,173,75,25.06,20,Czech Republic,No,Norway,Right,Normal,High,Medium,77,66,72,78,63,74,78,76,84,75,85,71,84,68,76,67,69,74,60,76,61.1,8,"Ankle injury,Knee problems",High-risk
225151,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,Attacker,13000,178,75,23.67,27,England,Yes,Spain,Left,Normal,Medium,Medium,76,65,72,74,61,66,76,76,78,67,74,73,63,67,64,63,68,70,53,69,23.61,25,"Hamstring injury,Hamstring injury",High-risk
259087,https://www.transfermarkt.com/ravil-tagir/profil/spieler/655893,Centre-Back,7000,182,72,21.74,20,Belgium,Yes,Türkiye,Left,Lean,Medium,Medium,64,33,53,62,69,62,67,62,68,65,62,72,56,65,61,66,30,43,41,61,58.9,0,none,Low-risk
270013,https://www.transfermarkt.com/aaron-zehnter/profil/spieler/730484,Wide-Midfield,1000,180,70,21.6,18,Germany,Yes,Germany,Left,Normal,High,Medium,62,36,54,59,57,56,60,63,65,54,66,57,55,55,57,58,48,40,47,45,0,0,none,Low-risk
186126,https://www.transfermarkt.com/ryan-flynn/profil/spieler/45228,Wide-Midfield,2000,175,60,19.59,34,Scotland,Yes,Scotland,Right,Lean,High,High,54,57,63,66,59,55,56,53,81,59,63,53,54,53,64,61,59,62,55,70,35.64,0,none,Low-risk
232526,https://www.transfermarkt.com/elias-cobbaut/profil/spieler/419723,Centre-Back,3000,188,83,23.48,25,Belgium,Yes,Belgium,Left,Normal,Medium,Medium,68,41,67,67,68,76,59,75,58,64,54,78,70,82,70,70,65,58,42,70,88.23,0,none,Low-risk
207559,https://www.transfermarkt.com/simon-tibbling/profil/spieler/192985,Centre-Midfield,2000,175,74,24.16,29,Norway,Yes,Sweden,Right,Lean,High,Medium,63,54,63,67,52,62,65,62,72,64,75,57,73,60,52,57,60,64,56,64,42.17,0,none,Low-risk
235883,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,Wide-Midfield,49000,178,70,22.09,23,England,No,England,Left,Lean,High,Medium,78,64,72,76,70,65,80,77,77,73,75,71,73,60,67,71,77,75,61,76,7,5,"Hamstring injury,Hamstring injury",Low-risk
251594,https://www.transfermarkt.com/peter-therkildsen/profil/spieler/428444,Wide-Midfield,1000,190,76,21.05,26,Sweden,Yes,Denmark,Right,Lean,High,Medium,68,47,59,61,59,73,66,69,58,61,43,74,83,74,57,58,47,55,45,53,14.44,0,none,Low-risk
276508,https://www.transfermarkt.com/jone-nygard-berg/profil/spieler/1120135,Centre-Back,500,182,74,22.34,19,Norway,No,Norway,Right,Normal,Medium,Medium,60,25,39,43,52,56,55,64,57,43,63,57,55,60,46,52,24,35,36,42,0,0,none,Low-risk
247103,https://www.transfermarkt.com/david-hancko/profil/spieler/404418,Centre-Back,19000,188,80,22.63,25,Netherlands,No,Slovakia,Left,Lean,High,Medium,79,64,72,74,80,81,77,80,74,80,55,85,80,84,75,79,69,68,69,75,90.1,0,none,Low-risk
193158,https://www.transfermarkt.com/davy-propper/profil/spieler/79027,Centre-Midfield,9000,185,79,23.08,31,Netherlands,Yes,Netherlands,Right,Normal,Medium,High,53,67,73,73,65,66,57,50,67,71,65,69,56,69,70,62,70,76,65,79,40,16,"Cruciate ligament injury,Knee problems",High-risk
232053,https://www.transfermarkt.com/trent-buhagiar/profil/spieler/415273,Attacker,650,178,65,20.52,25,Australia,Yes,Australia,Right,Lean,High,Medium,91,58,51,61,26,66,92,90,92,52,91,80,82,73,26,24,61,54,54,53,51.09,0,none,Low-risk
236890,https://www.transfermarkt.com/denis-genreau/profil/spieler/470618,Centre-Midfield,11000,175,75,24.49,24,France,No,Australia,Right,Lean,Medium,Medium,63,62,67,68,64,66,68,58,63,71,70,55,75,60,72,67,71,70,45,70,40.31,0,none,Low-risk
189167,https://www.transfermarkt.com/aron-gunnarsson/profil/spieler/63821,Centre-Midfield,14439,177,85,27.13,34,Qatar,No,Iceland,Right,Normal,Medium,High,47,59,62,64,67,69,47,47,58,70,68,65,60,70,80,67,57,58,50,64,0,0,none,Low-risk
246791,https://www.transfermarkt.com/manor-solomon/profil/spieler/396638,Attacker,68000,170,67,23.18,23,England,No,Israel,Right,Normal,High,High,83,72,75,81,43,58,84,82,84,66,82,65,66,64,30,35,74,73,58,78,46.67,33,Meniscus injury,High-risk
247819,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,Centre-Back,51000,191,90,24.67,23,Germany,No,Germany,Left,Normal,High,High,78,58,67,73,85,82,79,77,68,83,66,93,73,84,83,83,58,68,38,77,84.96,0,none,Low-risk
244725,https://www.transfermarkt.com/evert-linthorst/profil/spieler/361112,Centre-Midfield,3000,185,82,23.96,23,Netherlands,Yes,Netherlands,Right,Normal,Medium,Medium,64,60,61,66,61,75,68,60,67,66,67,76,78,76,68,63,66,65,52,63,76.03,0,none,Low-risk
206511,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,Centre-Midfield,55000,184,74,21.86,29,Germany,No,Germany,Left,Normal,High,Medium,66,79,79,78,76,75,63,69,68,82,63,69,81,72,77,80,76,78,54,79,81.15,1,Back problems,Low-risk
234358,https://www.transfermarkt.com/joseph-ceesay/profil/spieler/364278,Fullback,2000,184,78,23.04,26,Sweden,No,Sweden,Right,Stocky,High,Medium,90,54,58,65,57,74,87,93,77,62,71,79,76,82,49,53,60,59,51,57,72,0,none,Low-risk
253447,https://www.transfermarkt.com/luke-duzel/profil/spieler/703660,Centre-Midfield,750,182,71,21.43,21,Australia,No,Australia,Right,Lean,Medium,Medium,68,40,52,58,43,48,66,69,66,46,70,37,62,40,52,42,42,52,46,52,26.35,0,none,Low-risk
248484,https://www.transfermarkt.com/nathan-collins/profil/spieler/469050,Centre-Back,38000,193,81,21.75,22,England,No,Ireland,Right,Normal,Medium,High,67,30,55,62,77,76,59,73,46,76,47,79,72,78,76,76,24,39,35,74,84.29,5,Injury to the ankle,Low-risk
251349,https://www.transfermarkt.com/thibo-baeten/profil/spieler/486043,Attacker,2000,182,79,23.85,21,Netherlands,No,Belgium,Left,Normal,Medium,Medium,72,65,42,61,21,61,74,71,70,60,64,74,69,67,34,13,68,48,68,56,34.29,0,none,Low-risk
262267,https://www.transfermarkt.com/ragnar-oratmangoen/profil/spieler/410854,Attacker,5000,180,70,21.6,25,Netherlands,No,Indonesia,Right,Normal,Medium,Low,71,57,62,67,35,54,75,67,68,63,65,54,72,55,30,36,64,64,51,64,36.58,0,none,Low-risk
271151,https://www.transfermarkt.com/brian-romero/profil/spieler/1000274,Attacker,500,170,63,21.8,18,United States,No,United States,Right,Lean,Medium,Medium,64,46,43,50,23,38,60,68,56,33,81,29,44,37,34,15,48,48,45,49,0,0,none,Low-risk
251436,https://www.transfermarkt.com/tiago-dantas/profil/spieler/429987,Centre-Midfield,6000,169,58,20.31,22,Netherlands,Yes,Portugal,Right,Lean,High,Medium,73,56,71,75,50,50,75,71,84,73,93,52,72,38,54,53,66,72,64,70,38.77,0,none,Low-risk
276314,https://www.transfermarkt.com/rafik-belghali/profil/spieler/864306,Fullback,2000,186,73,21.1,21,Belgium,No,Algeria,Right,Lean,Medium,Medium,81,60,60,62,59,59,78,83,67,58,61,66,60,58,58,57,59,60,55,64,32.22,33,Knee medial ligament tear,High-risk
230084,https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288,Attacker,41000,185,80,23.37,24,Germany,No,Germany,Right,Normal,Medium,Low,78,77,66,77,40,78,78,78,73,75,72,87,76,80,71,37,76,68,81,71,20.5,31,"Hamstring injury,Fitness,Knee injury",High-risk
256008,https://www.transfermarkt.com/felipe-silva/profil/spieler/908236,Centre-Back,10000,192,89,24.14,21,Portugal,No,Brazil,Left,Normal,Low,Medium,67,37,51,61,74,82,66,68,41,75,43,80,68,88,83,72,29,49,44,75,59.67,0,none,Low-risk
251427,https://www.transfermarkt.com/jayden-richardson/profil/spieler/565675,Fullback,1000,184,75,22.15,22,Scotland,Yes,England,Right,Normal,High,Medium,84,40,48,65,55,65,82,86,68,50,69,70,69,67,52,54,50,45,42,51,0,0,none,Low-risk
247038,https://www.transfermarkt.com/justin-haak/profil/spieler/610628,Centre-Midfield,900,184,75,22.15,22,United States,No,United States,Right,Normal,Medium,Medium,45,41,57,61,60,51,49,41,57,62,61,54,31,59,57,59,52,54,42,41,17,0,none,Low-risk
244349,https://www.transfermarkt.com/johan-vasquez/profil/spieler/532937,Centre-Back,11000,185,72,21.04,24,Italy,No,Mexico,Left,Lean,Medium,High,63,32,57,55,72,73,63,63,51,69,64,75,77,70,74,72,40,47,45,69,77.45,0,none,Low-risk
274575,https://www.transfermarkt.com/kubilay-koylu/profil/spieler/459965,Attacker,2000,177,73,23.3,24,Türkiye,No,Türkiye,Right,Normal,Medium,Low,64,64,48,61,29,45,62,65,52,39,69,49,40,52,32,24,47,47,66,53,6.83,0,none,Low-risk
205855,https://www.transfermarkt.com/marko-livaja/profil/spieler/95438,Attacker,1000,182,80,24.15,29,Croatia,No,Croatia,Right,Normal,Medium,Low,75,79,71,78,38,82,78,73,63,74,80,90,69,86,88,27,75,77,84,83,85.9,2,Ankle injury,Low-risk
241771,https://www.transfermarkt.com/anthony-nwakaeme/profil/spieler/175988,Attacker,30000,185,80,23.37,34,Saudi Arabia,Yes,Nigeria,Right,Normal,High,Low,74,77,74,80,39,81,73,75,76,76,66,78,80,92,53,23,78,77,70,81,69.96,0,none,Low-risk
276061,https://www.transfermarkt.com/stefan-feiertag/profil/spieler/404949,Attacker,1000,186,75,21.68,21,Austria,No,Austria,Right,Normal,Medium,Low,63,61,44,56,26,63,60,65,64,53,63,70,55,70,54,21,62,55,62,51,29.43,0,none,Low-risk
208120,https://www.transfermarkt.com/kacper-przybylko/profil/spieler/86030,Attacker,3000,193,88,23.62,30,Switzerland,No,Poland,Right,Normal,Medium,Medium,60,66,59,62,28,76,63,58,60,68,49,85,73,84,58,22,68,66,58,63,9.25,0,none,Low-risk
212100,https://www.transfermarkt.com/max-lowe/profil/spieler/258885,Fullback,22000,175,74,24.16,26,England,Yes,England,Left,Lean,Medium,Medium,80,46,63,73,69,67,78,81,74,69,69,76,69,66,63,68,66,62,50,63,50,0,none,Low-risk
236699,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056,Centre-Midfield,71000,183,77,22.99,26,England,No,Serbia,Right,Normal,Medium,Medium,59,68,77,78,68,72,62,56,65,71,69,67,81,69,69,67,70,80,70,77,49.89,7,"Calf injury,Knee injury",High-risk
224875,https://www.transfermarkt.com/bonke-innocent/profil/spieler/333383,Centre-Midfield,14000,178,80,25.25,27,France,No,Nigeria,Right,Normal,Medium,High,72,43,57,68,68,84,77,67,74,64,80,80,74,86,91,69,43,52,48,69,52.75,0,none,Low-risk
272609,https://www.transfermarkt.com/tarik-scott/profil/spieler/895939,Attacker,500,178,64,20.2,19,United States,No,Jamaica,Right,Lean,High,Low,73,44,45,54,34,44,73,73,73,40,66,40,49,44,39,28,48,44,47,43,36,0,none,Low-risk
223671,https://www.transfermarkt.com/stefan-posch/profil/spieler/223974,Fullback,30000,189,82,22.96,26,Italy,No,Austria,Right,Lean,Medium,Medium,78,29,58,46,81,75,76,80,46,75,59,91,69,78,70,82,36,36,38,70,79.47,6,Hamstring muscle injury,High-risk
265693,https://www.transfermarkt.com/jakub-kiwior/profil/spieler/425918,Fullback,56000,189,75,21,23,England,No,Poland,Left,Lean,Medium,High,67,37,59,61,75,77,61,72,53,76,53,78,83,76,73,75,57,64,39,69,53.13,0,none,Low-risk
243593,https://www.transfermarkt.com/armand-lauriente/profil/spieler/579930,Attacker,22000,177,79,25.22,24,Italy,No,France,Right,Normal,High,Medium,84,76,75,82,35,47,82,85,74,78,88,54,72,33,47,27,78,77,56,70,76.95,0,none,Low-risk
275711,https://www.transfermarkt.com/zachary-hadji/profil/spieler/344891,Attacker,2000,183,76,22.69,26,Switzerland,Yes,France,Right,Normal,Medium,Medium,58,63,54,62,20,62,60,57,52,64,60,67,60,64,58,15,65,52,67,66,20.4,0,none,Low-risk
226754,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816,Centre-Midfield,84000,175,70,22.86,25,Italy,No,Algeria,Left,Lean,High,Medium,80,72,81,86,79,78,84,76,87,83,89,79,84,71,86,83,75,81,68,84,53.4,2,Knee problems,Low-risk
219469,https://www.transfermarkt.com/stipe-perica/profil/spieler/245072,Attacker,7000,193,76,20.4,27,Belgium,No,Croatia,Right,Lean,Medium,Medium,58,67,49,63,27,69,59,57,56,66,46,79,52,78,66,26,71,50,62,67,18.67,0,none,Low-risk
266686,https://www.transfermarkt.com/noel-buck/profil/spieler/882657,Centre-Midfield,550,180,72,22.22,19,United States,No,England,Left,Lean,High,Medium,65,53,58,62,49,61,68,62,67,63,60,52,66,63,50,56,51,62,34,61,38.35,4,Leg injury,Low-risk
231864,https://www.transfermarkt.com/mitchell-van-bergen/profil/spieler/393239,Attacker,8000,170,62,21.45,23,Netherlands,No,Netherlands,Right,Lean,Medium,Medium,85,65,65,73,27,53,86,85,84,67,77,54,67,46,54,23,67,67,60,65,23.82,0,none,Low-risk
199393,https://www.transfermarkt.com/nicolas-pallois/profil/spieler/139279,Centre-Back,15000,189,89,24.92,35,France,Yes,France,Left,Normal,Medium,High,35,54,60,60,75,82,33,36,48,67,33,74,64,89,87,74,22,51,45,74,69.88,0,none,Low-risk
251821,https://www.transfermarkt.com/fabian-monge/profil/spieler/650865,Centre-Midfield,850,177,65,20.75,22,Australia,Yes,Australia,Right,Lean,High,Medium,64,45,44,62,44,48,61,67,53,48,79,31,58,39,62,45,32,50,44,50,49.13,0,none,Low-risk
234894,https://www.transfermarkt.com/emil-bohinen/profil/spieler/406806,Centre-Midfield,17000,189,81,22.68,24,Italy,No,Norway,Left,Normal,Medium,Medium,65,62,71,72,68,69,66,64,72,68,74,67,73,67,67,70,69,68,65,68,10.4,4,"Muscle fatigue,Thigh problems",Low-risk
262264,https://www.transfermarkt.com/jasin-assehnoun/profil/spieler/419828,Attacker,3000,175,73,23.84,24,Greece,No,Finland,Right,Lean,High,Medium,71,60,60,70,35,67,73,69,74,56,78,67,78,72,42,30,58,64,60,60,77.57,0,none,Low-risk
246431,https://www.transfermarkt.com/riccardo-sottil/profil/spieler/386455,Attacker,44000,180,75,23.15,24,Italy,No,Italy,Right,Normal,Medium,Low,89,66,69,78,34,52,90,89,77,72,75,61,55,50,50,30,75,72,69,68,50.89,4,"Thigh problems,Muscle fatigue",Low-risk
244288,https://www.transfermarkt.com/adam-idah/profil/spieler/434223,Attacker,11000,190,83,22.99,22,Scotland,No,Ireland,Right,Normal,High,Medium,77,67,44,63,23,72,70,83,65,62,54,78,60,78,70,23,69,48,70,61,42.58,0,none,Low-risk
230624,https://www.transfermarkt.com/umut-nayir/profil/spieler/248271,Attacker,21000,191,75,20.56,30,Türkiye,No,Türkiye,Right,Normal,High,Medium,63,70,53,66,31,80,59,66,62,71,47,86,72,86,75,26,75,61,74,67,14.15,3,"Hamstring injury,Muscle injury",Low-risk
240243,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,Attacker,61000,183,76,22.69,24,England,No,Brazil,Right,Lean,High,High,80,78,75,82,40,73,76,84,83,79,70,79,78,72,69,37,79,77,74,81,77,0,none,Low-risk
252897,https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652,Fullback,10000,177,68,21.71,19,England,Yes,Scotland,Right,Lean,High,Medium,76,43,60,66,56,66,74,77,71,55,69,67,71,65,64,56,57,60,42,60,0,0,none,Low-risk
219733,https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994,Attacker,38000,196,93,24.21,29,Germany,No,Réunion,Left,Normal,High,High,58,79,63,70,46,87,59,57,52,82,32,82,77,94,82,39,84,74,69,78,52.79,1,Torn muscle fiber,Low-risk
193283,https://www.transfermarkt.com/thomas-delaney/profil/spieler/91849,Centre-Midfield,29000,182,79,23.85,31,Belgium,Yes,Denmark,Left,Normal,Low,High,68,71,73,72,80,80,68,68,72,77,72,84,82,77,85,80,74,71,60,78,64.32,0,none,Low-risk
266474,https://www.transfermarkt.com/cihan-canak/profil/spieler/743376,Attacker,1000,175,65,21.22,18,Belgium,No,Türkiye,Left,Lean,High,High,80,58,63,71,39,50,82,78,79,59,79,49,60,40,63,33,54,60,47,57,40.16,6,Knee injury,High-risk
255634,https://www.transfermarkt.com/georgios-vagiannidis/profil/spieler/546186,Fullback,500,181,68,20.76,21,Greece,No,Greece,Right,Normal,Medium,Medium,79,44,57,59,62,65,81,78,73,66,69,69,77,58,66,60,55,56,42,49,64,6,Muscle injury,High-risk
240982,https://www.transfermarkt.com/junior-moreno/profil/spieler/265152,Centre-Midfield,6000,174,70,23.12,29,Saudi Arabia,Yes,Venezuela,Right,Normal,Medium,High,62,58,68,64,68,75,56,66,54,70,76,70,77,75,74,71,54,62,61,71,85,0,none,Low-risk
258715,https://www.transfermarkt.com/benedict-hollerbach/profil/spieler/453870,Attacker,14000,181,78,23.81,22,Germany,No,Germany,Right,Normal,High,Low,85,69,59,70,27,71,86,84,75,64,77,77,80,69,65,25,71,65,65,65,47,0,none,Low-risk
230981,https://www.transfermarkt.com/lucas-galvao/profil/spieler/104540,Centre-Back,6000,182,78,23.55,32,Austria,No,Brazil,Left,Normal,High,Medium,69,49,61,66,68,71,74,65,73,66,68,78,70,73,65,71,56,61,48,62,87.77,2,Ankle problems,Low-risk
258093,https://www.transfermarkt.com/million-manhoef/profil/spieler/564449,Attacker,7000,179,68,21.22,21,Netherlands,No,Netherlands,Left,Normal,High,Medium,83,63,63,72,60,77,84,82,73,73,89,68,85,73,79,63,67,62,48,67,81.1,0,none,Low-risk
266852,https://www.transfermarkt.com/theodore-ku-dipietro/profil/spieler/677832,Centre-Midfield,1000,175,73,23.84,22,United States,No,United States,Right,Normal,High,Medium,69,57,50,66,35,50,70,69,70,53,67,50,44,58,38,35,59,52,46,64,69.65,1,Knee problems,Low-risk
254135,https://www.transfermarkt.com/joe-white/profil/spieler/614811,Centre-Midfield,10000,186,70,20.23,20,England,Yes,England,Left,Lean,Medium,Medium,67,54,61,59,51,57,66,68,59,56,56,62,56,63,44,52,58,60,46,54,3,0,none,Low-risk
247101,https://www.transfermarkt.com/boris-moltenis/profil/spieler/594109,Centre-Back,1000,184,80,23.63,24,Austria,No,Martinique,Right,Normal,Medium,Medium,45,30,42,46,61,63,45,45,41,48,67,58,65,62,64,60,30,35,34,51,63.18,1,Muscle injury,Low-risk
277487,https://www.transfermarkt.com/abdulkarim-darisi/profil/spieler/1188907,Centre-Midfield,4000,184,74,21.86,20,Saudi Arabia,No,Saudi Arabia,Right,Lean,Medium,Medium,65,36,48,51,39,50,67,64,52,48,66,45,50,52,45,40,49,46,42,42,11.44,0,none,Low-risk
240130,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,Centre-Back,210000,186,78,22.55,25,Spain,No,Brazil,Right,Unique,Medium,High,85,50,69,71,86,82,82,88,70,85,62,92,85,79,84,86,64,59,60,74,39.15,48,"Fitness,Cruciate ligament tear",High-risk
276676,https://www.transfermarkt.com/malik-deme/profil/spieler/805772,Attacker,1000,172,70,23.66,18,Switzerland,No,Switzerland,Left,Normal,Medium,Medium,69,47,47,60,26,38,70,69,73,45,76,32,49,33,36,25,45,44,47,47,0,4,Muscle injury,Low-risk
277434,https://www.transfermarkt.com/mackenzie-hunt/profil/spieler/574420,Fullback,5000,176,73,23.57,21,England,Yes,England,Left,Normal,Medium,Medium,66,49,56,57,53,59,68,65,62,58,68,53,64,54,68,52,54,55,51,50,0,0,none,Low-risk
198657,https://www.transfermarkt.com/jonas-svensson/profil/spieler/136184,Fullback,14000,172,69,23.32,30,Türkiye,Yes,Norway,Right,Stocky,High,High,80,60,70,74,72,79,78,82,79,73,85,78,87,73,82,72,69,71,48,75,83,4,"Hamstring strain,Groin problems",Low-risk
259357,https://www.transfermarkt.com/mohammed-al-oufi/profil/spieler/901164,Fullback,1000,176,79,25.5,20,Saudi Arabia,No,Saudi Arabia,Left,Normal,Medium,Medium,67,32,44,51,52,65,67,67,71,53,67,59,72,65,57,55,42,40,37,45,35.92,0,none,Low-risk
252025,https://www.transfermarkt.com/koba-koindredi/profil/spieler/569375,Centre-Midfield,9000,184,77,22.74,21,Portugal,Yes,France,Left,Normal,Medium,Low,65,70,70,70,56,64,66,65,70,61,67,68,65,69,50,55,66,69,70,70,17.25,0,none,Low-risk
203741,https://www.transfermarkt.com/thomas-delaine/profil/spieler/170961,Fullback,15000,180,71,21.91,31,France,No,France,Left,Normal,High,Medium,81,50,69,71,66,72,77,85,76,70,66,77,74,70,72,66,70,70,45,67,74.43,4,"Injury to the ankle,Calf injury",Low-risk
242506,https://www.transfermarkt.com/ali-majrashi/profil/spieler/672391,Fullback,5000,172,66,22.31,23,Saudi Arabia,No,Saudi Arabia,Right,Normal,High,High,81,45,51,62,55,73,77,84,79,58,82,74,74,75,66,62,60,38,31,46,75.36,0,none,Low-risk
222160,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,Fullback,6000,174,71,23.45,27,Belgium,Yes,Mali,Left,Normal,High,Medium,73,46,60,67,64,68,72,73,70,63,78,71,62,70,71,66,60,59,46,66,62.42,0,none,Low-risk
234645,https://www.transfermarkt.com/nathan-mcginley/profil/spieler/387355,Fullback,1000,191,85,23.3,26,Scotland,Yes,England,Left,Normal,Medium,Medium,65,33,50,53,60,67,66,65,54,63,46,67,73,68,59,61,50,42,40,56,9.5,0,none,Low-risk
266266,https://www.transfermarkt.com/filip-olsson/profil/spieler/639887,Centre-Midfield,750,188,80,22.63,25,Sweden,No,Sweden,Right,Normal,Medium,Medium,71,51,56,58,49,57,70,71,56,55,65,52,60,56,55,49,60,60,35,57,13,0,none,Low-risk
261652,https://www.transfermarkt.com/neraysho-kasanwirjo/profil/spieler/503640,Fullback,5000,185,68,19.87,21,Netherlands,Yes,Netherlands,Right,Normal,Medium,Medium,80,42,54,58,69,75,76,84,63,59,58,87,78,73,71,69,39,37,58,58,0,1,muscular problems,Low-risk
269278,https://www.transfermarkt.com/diego-gomez/profil/spieler/996897,Centre-Midfield,2000,185,83,24.25,21,United States,No,Paraguay,Right,Normal,High,Medium,73,57,62,70,51,66,71,74,71,70,62,68,63,74,48,44,63,60,55,62,77.47,18,"Ankle injury,Muscle injury",High-risk
259480,https://www.transfermarkt.com/ismael-saibari/profil/spieler/702869,Centre-Midfield,9000,185,81,23.67,22,Netherlands,No,Morocco,Right,Normal,Medium,Medium,76,64,67,75,43,72,74,77,74,70,75,66,68,77,64,43,67,72,57,66,52.32,0,none,Low-risk
210635,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124,Centre-Back,43000,191,77,21.11,27,England,No,England,Left,Normal,Low,Medium,59,44,58,58,71,74,53,64,53,67,53,77,47,86,78,71,32,56,40,60,0,0,none,Low-risk
236342,https://www.transfermarkt.com/nikola-mileusnic/profil/spieler/285775,Attacker,1000,180,71,21.91,29,Australia,Yes,Australia,Right,Lean,Medium,Medium,90,58,54,62,35,61,89,91,77,61,72,66,71,62,45,33,63,55,52,55,71.89,0,none,Low-risk
180930,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396,Attacker,43000,193,80,21.48,37,Türkiye,No,Bosnia-Herzegovina,Right,Lean,High,Medium,59,84,72,77,45,76,55,62,62,84,55,79,67,86,61,50,86,74,67,87,71.48,1,Hamstring strain,Low-risk
