season,name,position,team,location_x,kickoff_time,minutes,opp_team_name,location,was_home,area,mins_prev_match,duration,kickoff_date,temperature,humidity,elevation,injured
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-03-12 12:30:00+00:00,90,Brighton,Brighton,FALSE,Brighton,90,6,12/03/2022,9.12,87,15.48,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-03-16 20:15:00+00:00,90,Arsenal,London,FALSE,London,90,4,16/03/2022,9.32,86,7.55,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-04-02 11:30:00+00:00,90,Watford,Watford,TRUE,Liverpool,90,16,02/04/2022,4.79,73,14.48,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-04-10 15:30:00+00:00,90,Man City,Manchester,FALSE,Manchester,90,8,10/04/2022,2.05,81,52.86,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-04-19 19:00:00+00:00,90,Man Utd,Manchester,TRUE,Liverpool,90,9,19/04/2022,7.61,76,14.48,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-04-24 15:30:00+00:00,90,Everton,Liverpool,TRUE,Liverpool,90,4,24/04/2022,9.19,74,14.48,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-04-30 11:30:00+00:00,90,Newcastle,Newcastle upon Tyne,FALSE,Newcastle upon Tyne,90,5,30/04/2022,6.28,82,44.76,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-05-07 18:45:00+00:00,90,Spurs,London,TRUE,Liverpool,90,7,07/05/2022,11.35,94,14.48,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-05-10 19:00:00+00:00,90,Aston Villa,Birmingham,FALSE,Birmingham,90,3,10/05/2022,15.19,80,138.25,no
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-05-17 18:45:00+00:00,0,Southampton,Southampton,FALSE,Southampton,90,6,17/05/2022,11.97,90,11.03,yes
2021-2022,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-05-22 15:00:00+00:00,0,Wolves,Wolverhampton,TRUE,Liverpool,0,4,22/05/2022,13,74,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-08-06 11:30:00+00:00,90,Fulham,London,FALSE,London,0,0,06/08/2022,16.59,53,7.55,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-08-15 19:00:00+00:00,90,Crystal Palace,London,TRUE,Liverpool,90,9,15/08/2022,21.19,74,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-08-22 19:00:00+00:00,90,Man Utd,Manchester,FALSE,Manchester,90,7,22/08/2022,16.82,74,52.86,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-08-27 14:00:00+00:00,90,Bournemouth,Bournemouth,TRUE,Liverpool,90,4,27/08/2022,16.45,82,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-08-31 19:00:00+00:00,90,Newcastle,Newcastle upon Tyne,TRUE,Liverpool,90,4,31/08/2022,14.47,73,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-09-03 11:30:00+00:00,90,Everton,Liverpool,FALSE,Liverpool,90,2,03/09/2022,17.69,66,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-01 14:00:00+00:00,90,Brighton,Brighton,TRUE,Liverpool,90,28,01/10/2022,13.18,83,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-09 15:30:00+00:00,90,Arsenal,London,FALSE,London,90,8,09/10/2022,12.26,71,7.55,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-16 15:30:00+00:00,90,Man City,Manchester,TRUE,Liverpool,90,7,16/10/2022,10.72,82,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-19 18:30:00+00:00,90,West Ham,London,TRUE,Liverpool,90,3,19/10/2022,9.68,87,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-22 11:30:00+00:00,90,Nott'm Forest,Nottingham,FALSE,Nottingham,90,2,22/10/2022,15.37,90,36.78,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-10-29 18:45:00+00:00,90,Leeds,Leeds,TRUE,Liverpool,90,7,29/10/2022,12.14,88,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-11-06 16:30:00+00:00,90,Spurs,London,FALSE,London,90,7,06/11/2022,13.83,95,7.55,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-11-12 15:00:00+00:00,90,Southampton,Southampton,TRUE,Liverpool,90,5,12/11/2022,12.8,85,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-12-26 17:30:00+00:00,90,Aston Villa,Birmingham,FALSE,Birmingham,90,44,26/12/2022,8.45,90,138.25,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2022-12-30 20:00:00+00:00,90,Leicester,Leicester,TRUE,Liverpool,90,4,30/12/2022,5.82,86,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-01-02 17:30:00+00:00,45,Brentford,London,FALSE,London,90,2,02/01/2023,7.5,93,7.55,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-01-14 15:00:00+00:00,0,Brighton,Brighton,FALSE,Brighton,45,11,14/01/2023,9.34,85,15.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-01-21 12:30:00+00:00,0,Chelsea,London,TRUE,Liverpool,0,6,21/01/2023,-0.85,88,14.48,no
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-02-04 15:00:00+00:00,0,Wolves,Wolverhampton,FALSE,Wolverhampton,0,14,04/02/2023,8.31,88,156.19,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-02-13 20:00:00+00:00,0,Everton,Liverpool,TRUE,Liverpool,0,9,13/02/2023,4.18,86,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-02-18 17:30:00+00:00,90,Newcastle,Newcastle upon Tyne,FALSE,Newcastle upon Tyne,0,4,18/02/2023,5.18,98,44.76,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-02-25 19:45:00+00:00,90,Crystal Palace,London,FALSE,London,90,7,25/02/2023,3.97,83,7.55,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-03-01 20:00:00+00:00,90,Wolves,Wolverhampton,TRUE,Liverpool,90,4,01/03/2023,6.67,79,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-03-05 16:30:00+00:00,90,Man Utd,Manchester,TRUE,Liverpool,90,3,05/03/2023,3.65,71,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-03-11 12:30:00+00:00,90,Bournemouth,Bournemouth,FALSE,Bournemouth,90,5,11/03/2023,1.98,87,9.76,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-01 11:30:00+00:00,90,Man City,Manchester,FALSE,Manchester,90,20,01/04/2023,9.04,77,52.86,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-04 19:00:00+00:00,0,Chelsea,London,FALSE,London,90,3,04/04/2023,4.09,75,7.55,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-09 15:30:00+00:00,90,Arsenal,London,TRUE,Liverpool,0,4,09/04/2023,9.68,67,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-17 19:00:00+00:00,90,Leeds,Leeds,FALSE,Leeds,90,8,17/04/2023,11.08,86,40.44,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-22 14:00:00+00:00,90,Nott'm Forest,Nottingham,TRUE,Liverpool,90,4,22/04/2023,7.83,85,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-26 18:45:00+00:00,90,West Ham,London,FALSE,London,90,4,26/04/2023,6.44,76,7.55,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-04-30 15:30:00+00:00,90,Spurs,London,TRUE,Liverpool,90,3,30/04/2023,13.27,89,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-05-03 19:00:00+00:00,90,Fulham,London,TRUE,Liverpool,90,3,03/05/2023,11.18,77,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-05-06 16:30:00+00:00,90,Brentford,London,TRUE,Liverpool,90,2,06/05/2023,12.18,92,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-05-15 19:00:00+00:00,90,Leicester,Leicester,FALSE,Leicester,90,9,15/05/2023,11.98,85,61.31,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-05-20 14:00:00+00:00,90,Aston Villa,Birmingham,TRUE,Liverpool,90,4,20/05/2023,12.88,81,14.48,yes
2022-2023,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-05-28 15:30:00+00:00,0,Southampton,Southampton,FALSE,Southampton,90,8,28/05/2023,10.34,80,11.03,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-08-13 15:30:00+00:00,90,Chelsea,London,FALSE,London,0,0,13/08/2023,17.17,82,7.55,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-08-19 14:00:00+00:00,90,Bournemouth,Bournemouth,TRUE,Liverpool,90,5,19/08/2023,17.94,92,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-08-27 15:30:00+00:00,27,Newcastle,Newcastle upon Tyne,FALSE,Newcastle upon Tyne,90,8,27/08/2023,10.94,92,44.76,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-09-03 13:00:00+00:00,0,Aston Villa,Birmingham,TRUE,Liverpool,27,6,03/09/2023,16.09,87,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-09-16 11:30:00+00:00,0,Wolves,Wolverhampton,FALSE,Wolverhampton,0,12,16/09/2023,13.05,77,156.19,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-09-24 13:00:00+00:00,90,West Ham,London,TRUE,Liverpool,0,8,24/09/2023,12.92,83,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-09-30 16:30:00+00:00,90,Spurs,London,FALSE,London,90,6,30/09/2023,14.26,80,7.55,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-10-08 13:00:00+00:00,90,Brighton,Brighton,FALSE,Brighton,90,7,08/10/2023,15.31,82,15.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-10-21 11:30:00+00:00,90,Everton,Liverpool,TRUE,Liverpool,90,12,21/10/2023,8.98,94,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-10-29 14:00:00+00:00,90,Nott'm Forest,Nottingham,TRUE,Liverpool,90,8,29/10/2023,9.98,93,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-11-05 16:30:00+00:00,90,Luton,Luton,FALSE,Luton,90,7,05/11/2023,6.02,93,110.84,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-11-12 14:00:00+00:00,90,Brentford,London,TRUE,Liverpool,90,6,12/11/2023,3.73,93,14.48,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-11-25 12:30:00+00:00,90,Man City,Manchester,FALSE,Manchester,90,12,25/11/2023,-0.36,85,52.86,yes
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-03 14:00:00+00:00,90,Fulham,London,TRUE,Liverpool,90,8,03/12/2023,1.12,92,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-06 19:30:00+00:00,90,Sheffield Utd,Sheffield,FALSE,Sheffield,90,3,06/12/2023,1.25,77,81.19,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-09 12:30:00+00:00,90,Crystal Palace,London,FALSE,London,90,2,09/12/2023,9.07,85,7.55,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-17 16:30:00+00:00,90,Man Utd,Manchester,TRUE,Liverpool,90,8,17/12/2023,10.03,86,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-23 17:30:00+00:00,90,Arsenal,London,TRUE,Liverpool,90,6,23/12/2023,10.4,87,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2023-12-26 17:30:00+00:00,90,Burnley,Burnley,FALSE,Burnley,90,3,26/12/2023,8.01,90,117.06,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-01-01 20:00:00+00:00,90,Newcastle,Newcastle upon Tyne,TRUE,Liverpool,90,6,01/01/2024,7.75,88,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-01-21 16:30:00+00:00,90,Bournemouth,Bournemouth,FALSE,Bournemouth,90,19,21/01/2024,6.16,87,9.76,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-01-31 20:15:00+00:00,90,Chelsea,London,TRUE,Liverpool,90,10,31/01/2024,2.98,88,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-02-04 16:30:00+00:00,90,Arsenal,London,FALSE,London,90,3,04/02/2024,11.74,90,7.55,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-02-10 15:00:00+00:00,90,Burnley,Burnley,TRUE,Liverpool,90,5,10/02/2024,6.93,94,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-02-17 12:30:00+00:00,90,Brentford,London,FALSE,London,90,6,17/02/2024,10.85,81,7.55,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-02-21 19:30:00+00:00,90,Luton,Luton,TRUE,Liverpool,90,4,21/02/2024,6.99,94,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-03-02 15:00:00+00:00,90,Nott'm Forest,Nottingham,FALSE,Nottingham,90,9,02/03/2024,3.45,89,36.78,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-03-10 15:45:00+00:00,90,Man City,Manchester,TRUE,Liverpool,90,8,10/03/2024,6.73,85,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-03-31 13:00:00+00:00,90,Brighton,Brighton,TRUE,Liverpool,90,20,31/03/2024,7.13,78,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-04 18:30:00+00:00,90,Sheffield Utd,Sheffield,TRUE,Liverpool,90,4,04/04/2024,8.52,86,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-07 14:30:00+00:00,90,Man Utd,Manchester,FALSE,Manchester,90,2,07/04/2024,11.23,77,52.86,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-14 13:00:00+00:00,90,Crystal Palace,London,TRUE,Liverpool,90,6,14/04/2024,8.47,76,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-21 15:30:00+00:00,90,Fulham,London,FALSE,London,90,7,21/04/2024,6.27,77,7.55,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-24 19:00:00+00:00,90,Everton,Liverpool,FALSE,Liverpool,90,3,24/04/2024,9.01,79,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-04-27 11:30:00+00:00,90,West Ham,London,FALSE,London,90,2,27/04/2024,8.42,70,7.55,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-05-05 15:30:00+00:00,90,Spurs,London,TRUE,Liverpool,90,8,05/05/2024,10.35,86,14.48,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-05-13 19:00:00+00:00,90,Aston Villa,Birmingham,FALSE,Birmingham,90,8,13/05/2024,14.66,88,138.25,no
2023-2024,Virgil van Dijk,DEF,Liverpool,Liverpool,2024-05-19 15:00:00+00:00,90,Wolves,Wolverhampton,TRUE,Liverpool,90,5,19/05/2024,13.77,92,14.48,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-02-03 14:05:00+00:00,0,Man Utd,Manchester,TRUE,Leicester,0,0,03/02/2019,-0.09,66,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-02-10 13:30:00+00:00,90,Spurs,London,FALSE,London,0,6,10/02/2019,7.27,84,7.55,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-02-23 17:30:00+00:00,73,Crystal Palace,London,TRUE,Leicester,90,13,23/02/2019,7.49,77,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-02-26 19:45:00+00:00,68,Brighton,Brighton,TRUE,Leicester,73,3,26/02/2019,8.02,57,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-03-03 12:00:00+00:00,81,Watford,Watford,FALSE,Watford,68,4,03/03/2019,11.55,91,72.69,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-03-09 15:00:00+00:00,71,Fulham,London,TRUE,Leicester,81,6,09/03/2019,6.44,76,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-03-16 15:00:00+00:00,90,Burnley,Burnley,FALSE,Burnley,71,7,16/03/2019,5.88,88,117.06,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-03-30 15:00:00+00:00,90,Bournemouth,Bournemouth,TRUE,Leicester,90,14,30/03/2019,5.87,75,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-04-06 14:00:00+00:00,90,Huddersfield,Huddersfield,FALSE,Huddersfield,90,6,06/04/2019,5.93,89,88.01,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-04-12 19:00:00+00:00,90,Newcastle,Newcastle upon Tyne,TRUE,Leicester,90,6,12/04/2019,1.98,76,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-04-20 14:00:00+00:00,90,West Ham,London,FALSE,London,90,7,20/04/2019,13.63,69,7.55,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-04-28 11:00:00+00:00,90,Arsenal,London,TRUE,Leicester,90,7,28/04/2019,5.87,74,61.31,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-05-06 19:00:00+00:00,74,Man City,Manchester,FALSE,Manchester,90,8,06/05/2019,8.5,76,52.86,no
2018-2019,Youri Tielemans,MID,Leicester,Leicester,2019-05-12 14:00:00+00:00,90,Chelsea,London,TRUE,Leicester,74,5,12/05/2019,5.87,74,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-08-11 13:00:00+00:00,90,Wolves,Wolverhampton,TRUE,Leicester,0,0,11/08/2019,15.31,71,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-08-18 15:30:00+00:00,90,Chelsea,London,FALSE,London,90,7,18/08/2019,16.38,77,7.55,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-08-24 14:00:00+00:00,88,Sheffield Utd,Sheffield,FALSE,Sheffield,90,5,24/08/2019,16.57,89,81.19,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-08-31 14:00:00+00:00,90,Bournemouth,Bournemouth,TRUE,Leicester,88,7,31/08/2019,15.32,70,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-09-14 14:00:00+00:00,90,Man Utd,Manchester,FALSE,Manchester,90,14,14/09/2019,9.28,90,52.86,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-09-21 11:30:00+00:00,83,Spurs,London,TRUE,Leicester,90,6,21/09/2019,11.43,75,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-09-29 15:30:00+00:00,90,Newcastle,Newcastle upon Tyne,TRUE,Leicester,83,8,29/09/2019,11.42,70,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-10-05 14:00:00+00:00,90,Liverpool,Liverpool,FALSE,Liverpool,90,5,05/10/2019,10.97,83,14.48,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-10-19 14:00:00+00:00,90,Burnley,Burnley,TRUE,Leicester,90,14,19/10/2019,9.2,79,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-10-25 19:00:00+00:00,90,Southampton,Southampton,FALSE,Southampton,90,6,25/10/2019,9.67,79,11.03,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-11-03 14:00:00+00:00,90,Crystal Palace,London,FALSE,London,90,8,03/11/2019,9.4,83,7.55,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-11-09 17:30:00+00:00,90,Arsenal,London,TRUE,Leicester,90,6,09/11/2019,0.87,74,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-11-23 15:00:00+00:00,90,Brighton,Brighton,FALSE,Brighton,90,13,23/11/2019,9.63,86,15.48,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-01 16:30:00+00:00,90,Everton,Liverpool,TRUE,Leicester,90,8,01/12/2019,1.39,76,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-04 19:30:00+00:00,68,Watford,Watford,TRUE,Leicester,90,3,04/12/2019,3.32,84,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-08 14:00:00+00:00,90,Aston Villa,Birmingham,FALSE,Birmingham,68,3,08/12/2019,9.6,90,138.25,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-14 15:00:00+00:00,90,Norwich,Norwich,TRUE,Leicester,90,6,14/12/2019,4.2,82,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-21 17:30:00+00:00,76,Man City,Manchester,FALSE,Manchester,90,7,21/12/2019,3.98,94,52.86,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-26 20:00:00+00:00,90,Liverpool,Liverpool,TRUE,Leicester,76,5,26/12/2019,1.96,77,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2019-12-28 17:30:00+00:00,0,West Ham,London,FALSE,London,90,1,28/12/2019,7.17,91,7.55,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-01-01 15:00:00+00:00,90,Newcastle,Newcastle upon Tyne,FALSE,Newcastle upon Tyne,0,3,01/01/2020,1.46,97,44.76,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-01-11 15:00:00+00:00,13,Southampton,Southampton,TRUE,Leicester,90,10,11/01/2020,5.31,83,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-01-19 14:00:00+00:00,16,Burnley,Burnley,FALSE,Burnley,13,7,19/01/2020,1.16,92,117.06,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-01-22 19:30:00+00:00,90,West Ham,London,TRUE,Leicester,16,3,22/01/2020,4.75,73,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-02-01 12:30:00+00:00,79,Chelsea,London,TRUE,Leicester,90,9,01/02/2020,9.21,81,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-02-14 20:00:00+00:00,74,Wolves,Wolverhampton,FALSE,Wolverhampton,79,13,14/02/2020,4.28,92,156.19,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-02-22 17:30:00+00:00,90,Man City,Manchester,TRUE,Leicester,74,7,22/02/2020,8.64,83,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-02-28 20:00:00+00:00,17,Norwich,Norwich,FALSE,Norwich,90,6,28/02/2020,2.65,88,21.49,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-03-09 20:00:00+00:00,14,Aston Villa,Birmingham,TRUE,Leicester,17,10,09/03/2020,4.21,82,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-06-20 11:30:00+00:00,75,Watford,Watford,FALSE,Watford,14,102,20/06/2020,14.18,87,72.69,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-06-23 17:00:00+00:00,21,Brighton,Brighton,TRUE,Leicester,75,3,23/06/2020,14.76,75,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-01 17:00:00+00:00,80,Everton,Liverpool,FALSE,Liverpool,21,8,01/07/2020,13.99,82,14.48,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-04 14:00:00+00:00,88,Crystal Palace,London,TRUE,Leicester,80,2,04/07/2020,14.75,76,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-07 19:15:00+00:00,90,Arsenal,London,FALSE,London,88,3,07/07/2020,16.24,51,7.55,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-12 18:00:00+00:00,90,Bournemouth,Bournemouth,FALSE,Bournemouth,90,4,12/07/2020,13.17,81,9.76,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-16 17:00:00+00:00,90,Sheffield Utd,Sheffield,TRUE,Leicester,90,3,16/07/2020,14.57,85,61.31,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-19 15:00:00+00:00,69,Spurs,London,FALSE,London,90,2,19/07/2020,19.26,69,7.55,no
2019-2020,Youri Tielemans,MID,Leicester,Leicester,2020-07-26 15:00:00+00:00,72,Man Utd,Manchester,TRUE,Leicester,69,7,26/07/2020,13.1,59,61.31,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-09-13 13:00:00+00:00,90,West Brom,West Bromwich,FALSE,West Bromwich,0,0,13/09/2020,12.86,78,166.57,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-09-20 18:00:00+00:00,90,Burnley,Burnley,TRUE,Leicester,90,7,20/09/2020,12.42,51,61.31,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-09-27 15:30:00+00:00,90,Man City,Manchester,FALSE,Manchester,90,6,27/09/2020,10.62,67,52.86,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-10-04 11:00:00+00:00,90,West Ham,London,TRUE,Leicester,90,6,04/10/2020,10.44,26,61.31,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-10-18 18:15:00+00:00,90,Aston Villa,Birmingham,TRUE,Leicester,90,14,18/10/2020,8.42,38,61.31,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-10-25 19:15:00+00:00,90,Arsenal,London,FALSE,London,90,7,25/10/2020,11.3,89,7.55,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-11-02 20:00:00+00:00,90,Leeds,Leeds,FALSE,Leeds,90,8,02/11/2020,17.01,70,40.44,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-11-08 14:00:00+00:00,90,Wolves,Wolverhampton,TRUE,Leicester,90,5,08/11/2020,8.22,30,61.31,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-11-22 19:15:00+00:00,90,Liverpool,Liverpool,FALSE,Liverpool,90,14,22/11/2020,9.41,78,14.48,no
2020-2021,Youri Tielemans,MID,Leicester,Leicester,2020-11-30 17:30:00+00:00,90,Fulham,London,TRUE,Leicester,90,7,30/11/2020,6.61,22,61.31,no
